image_index,mean_input,mean_blur,mean_edge,max_edge,strong_edge_pixels
3042,29.2105,29.0523,82.9962,255.0000,268
3043,32.7679,32.5995,86.7742,255.0000,279
3044,28.1263,28.0013,70.2844,255.0000,219
3045,15.0765,14.9872,48.5753,255.0000,150
3046,21.7615,21.6378,65.8622,255.0000,206
3047,34.5064,34.3304,96.2730,255.0000,311
3048,22.2270,22.1033,66.1454,255.0000,210
3049,32.0842,31.9120,89.9464,255.0000,291
3050,24.7194,24.5587,82.5332,255.0000,260
3051,33.3597,33.1926,90.2321,255.0000,288
3052,19.8444,19.7181,64.9158,255.0000,202
3053,32.7551,32.5918,88.2997,255.0000,282
3054,38.4031,38.2219,98.0536,255.0000,314
3055,27.0842,26.9324,77.6263,255.0000,246
3056,27.3814,27.2423,70.0268,255.0000,223
3057,31.3852,31.2028,90.8457,255.0000,285
3058,50.0778,49.8980,92.7959,255.0000,298
3059,27.6875,27.5485,75.8316,255.0000,245
3060,22.0663,21.9605,57.7832,255.0000,181
3061,34.5051,34.3329,93.8469,255.0000,303
3062,35.1250,34.9515,91.2908,255.0000,291
3063,34.7679,34.5906,90.8992,255.0000,291
3064,44.3444,44.1378,106.8418,255.0000,343
3065,21.9770,21.8278,73.0740,255.0000,241
3066,53.2653,53.0383,110.6760,255.0000,349
3067,38.9783,38.7628,100.9936,255.0000,319
3068,19.3061,19.2079,51.5714,255.0000,169
3069,29.6480,29.4898,81.5089,255.0000,258
3070,23.8724,23.7628,59.6237,255.0000,187
3071,29.3533,29.2130,77.9707,255.0000,244
3072,22.1276,22.0140,61.4031,255.0000,193
3073,36.6977,36.5281,83.2015,255.0000,264
3074,23.1811,23.0510,68.5587,255.0000,221
3075,36.0000,35.8099,93.0816,255.0000,301
3076,31.8036,31.6365,89.6798,255.0000,287
3077,39.5842,39.3903,101.3814,255.0000,325
3078,32.2870,32.1186,90.3291,255.0000,290
3079,24.5446,24.4133,72.0548,255.0000,229
3080,28.2564,28.1518,58.3597,255.0000,186
3081,27.8099,27.6671,76.5982,255.0000,239
3082,43.0485,42.8712,90.1441,255.0000,293
3083,29.7946,29.6518,83.5191,255.0000,270
3084,30.5625,30.4235,74.1569,255.0000,234
3085,22.5855,22.4439,73.7258,255.0000,235
3086,50.3865,50.1773,105.3342,255.0000,333
3087,25.9528,25.8176,72.9656,255.0000,233
3088,20.2219,20.1071,66.6926,255.0000,214
3089,26.4503,26.3010,73.9936,255.0000,239
3090,52.2972,52.1199,96.9171,255.0000,311
3091,34.1071,33.9413,83.8253,255.0000,264
3092,27.3750,27.2398,74.2168,255.0000,242
3093,34.9987,34.8176,97.5051,255.0000,310
3094,38.2844,38.0867,98.6543,255.0000,316
3095,26.1403,25.9643,82.2041,255.0000,261
3096,28.2372,28.0612,87.0944,255.0000,284
3097,31.6097,31.4528,82.0612,255.0000,261
3098,19.2921,19.1658,69.7781,255.0000,228
3099,23.7768,23.6301,73.1250,255.0000,231
3100,32.1212,31.9541,80.0166,255.0000,257
3101,27.3202,27.1569,76.8202,255.0000,244
3102,29.1709,29.0179,82.1671,255.0000,261
3103,17.7028,17.5982,51.7436,255.0000,165
3104,17.3584,17.2232,66.1161,255.0000,215
3105,34.7168,34.5459,90.5230,255.0000,290
3106,73.7781,73.4975,133.2704,255.0000,415
3107,33.8214,33.6492,89.2168,255.0000,280
3108,28.7028,28.5370,85.4082,255.0000,269
3109,31.7360,31.5791,81.1390,255.0000,261
3110,44.2538,44.0804,86.6760,255.0000,274
3111,18.7436,18.6403,53.0574,255.0000,168
3112,36.3125,36.1505,87.6378,255.0000,278
3113,19.9821,19.8788,53.6020,255.0000,169
3114,24.7449,24.6161,68.4158,255.0000,219
3115,36.4630,36.2972,93.5306,255.0000,297
3116,23.0587,22.9413,68.3380,255.0000,216
3117,34.5459,34.3699,91.3023,255.0000,288
3118,35.3367,35.2066,76.3648,255.0000,247
3119,29.9656,29.8023,81.7385,255.0000,259
3120,11.4898,11.4120,40.3380,255.0000,128
3121,24.4656,24.3227,76.1594,255.0000,244
3122,17.3457,17.2717,47.5599,255.0000,154
3123,30.4120,30.2449,82.3036,255.0000,264
3124,30.4196,30.2487,90.7908,255.0000,290
3125,27.6352,27.4821,76.9018,255.0000,249
3126,32.4515,32.2615,97.4477,255.0000,308
3127,28.5026,28.3508,80.2130,255.0000,259
3128,44.9656,44.7781,108.9936,255.0000,346
3129,28.1148,27.9401,86.5510,255.0000,274
3130,11.9503,11.8890,42.4107,255.0000,131
3131,42.1773,41.9707,102.4605,255.0000,323
3132,14.4337,14.3622,44.5051,255.0000,145
3133,41.4043,41.1939,104.0395,255.0000,330
3134,24.8635,24.7270,75.1212,255.0000,243
3135,38.1122,37.9247,99.0000,255.0000,318
3136,16.1441,16.0434,55.6633,255.0000,176
3137,33.3673,33.1798,95.7334,255.0000,303
3138,35.0893,34.9337,88.2117,255.0000,282
3139,28.1288,27.9949,75.0370,255.0000,239
3140,28.4707,28.3406,69.1441,255.0000,221
3141,31.7015,31.5293,89.1977,255.0000,282
3142,40.1046,39.9196,99.3597,255.0000,324
3143,47.5102,47.2985,110.9043,255.0000,355
3144,41.8520,41.6633,94.1492,255.0000,300
3145,18.6671,18.5612,51.5791,255.0000,166
3146,36.9834,36.8278,73.8176,255.0000,236
3147,32.8482,32.6658,89.7156,255.0000,286
3148,39.0434,38.8597,95.0689,255.0000,304
3149,21.1633,21.0625,54.8737,255.0000,171
3150,17.8737,17.7474,61.8508,255.0000,200
3151,28.5510,28.3980,79.0510,255.0000,251
3152,39.2181,39.0230,100.8316,255.0000,322
3153,34.1531,33.9962,84.4770,255.0000,268
3154,34.9056,34.7436,77.5842,255.0000,245
3155,19.0459,18.9477,51.4885,255.0000,165
3156,31.2615,31.0638,100.9209,255.0000,320
3157,31.0383,30.8661,88.4707,255.0000,282
3158,47.6696,47.4783,100.0638,255.0000,318
3159,38.6786,38.4656,103.6097,255.0000,329
3160,40.8622,40.6786,98.5753,255.0000,310
3161,28.1939,28.0332,78.0319,255.0000,250
3162,27.0051,26.8763,70.9694,255.0000,224
3163,21.9668,21.8099,69.7411,255.0000,221
3164,23.4949,23.3316,79.7092,255.0000,259
3165,34.5599,34.3827,94.0140,255.0000,300
3166,17.3406,17.2270,58.1824,255.0000,184
3167,32.1441,31.9732,83.0217,255.0000,263
3168,38.4745,38.2959,95.4707,255.0000,305
3169,26.8074,26.6492,77.4311,255.0000,249
3170,28.6033,28.4554,78.0740,255.0000,249
3171,28.2462,28.0778,83.3648,255.0000,266
3172,32.7513,32.6020,79.4247,255.0000,256
3173,27.6492,27.4809,81.4452,255.0000,258
3174,27.8801,27.7526,75.2730,255.0000,241
3175,35.1709,34.9872,89.8112,255.0000,282
3176,54.2730,54.0867,99.3737,255.0000,313
3177,18.6390,18.5510,50.0077,255.0000,161
3178,31.1212,30.9758,82.5000,255.0000,260
3179,33.9566,33.7883,83.6441,255.0000,266
3180,26.3495,26.2003,84.8367,255.0000,269
3181,33.9847,33.8074,86.7844,255.0000,276
3182,22.2895,22.1492,71.5166,255.0000,225
3183,20.8087,20.6760,67.7934,255.0000,217
3184,39.4490,39.2577,90.4885,255.0000,284
3185,22.1582,22.0281,72.0293,255.0000,228
3186,25.5651,25.4286,72.6122,255.0000,236
3187,21.2462,21.1161,65.1977,255.0000,204
3188,25.2372,25.0995,73.1020,255.0000,234
3189,27.5689,27.4452,69.3482,255.0000,221
3190,22.8610,22.7309,70.6046,255.0000,226
3191,28.1276,28.0000,71.9566,255.0000,232
3192,26.0855,25.9401,77.2679,255.0000,247
3193,22.7730,22.6518,64.4247,255.0000,205
3194,24.8355,24.6862,84.1798,255.0000,270
3195,41.5395,41.3597,98.3941,255.0000,309
3196,35.8418,35.6735,80.5459,255.0000,252
3197,19.4707,19.3865,51.9605,255.0000,165
3198,52.4643,52.2577,116.4745,255.0000,363
3199,36.4439,36.2679,84.3737,255.0000,272
3200,32.9043,32.7232,95.0727,255.0000,307
3201,31.6084,31.4554,85.1212,255.0000,274
3202,24.3227,24.1926,69.3163,255.0000,218
3203,35.6301,35.4821,84.8418,255.0000,270
3204,31.1696,30.9962,92.1939,255.0000,300
3205,27.3380,27.1849,76.2946,255.0000,240
3206,16.6288,16.5166,56.2691,255.0000,177
3207,36.6033,36.4554,84.4732,255.0000,266
3208,26.6760,26.5115,83.5574,255.0000,266
3209,30.6722,30.5548,72.3686,255.0000,234
3210,17.5753,17.4821,56.6633,255.0000,183
3211,28.2066,28.0727,72.7819,255.0000,228
3212,11.5064,11.4401,40.9834,255.0000,129
3213,46.9043,46.7079,100.8061,255.0000,318
3214,29.8852,29.7360,79.4375,255.0000,254
3215,29.2934,29.1276,81.7972,255.0000,259
3216,30.4222,30.2232,104.4400,255.0000,332
3217,32.5689,32.4043,78.8202,255.0000,251
3218,38.7194,38.5472,92.4987,255.0000,301
3219,25.9222,25.7832,71.7347,255.0000,224
3220,31.2908,31.1454,78.6454,255.0000,251
3221,27.2066,27.0855,66.3240,255.0000,213
3222,29.0485,28.9082,77.2551,255.0000,248
3223,27.5255,27.3967,70.3061,255.0000,225
3224,29.5561,29.3878,87.8903,255.0000,281
3225,35.3673,35.1901,86.7143,255.0000,274
3226,13.5459,13.4694,42.3571,255.0000,137
3227,26.2219,26.0446,76.3533,255.0000,243
3228,26.1811,25.8546,70.8763,255.0000,225
3229,21.3814,21.4566,61.6913,255.0000,194
3230,11.3010,11.2258,41.6594,255.0000,134
3231,45.0370,44.8584,92.4388,255.0000,295
3232,26.2959,26.1480,75.1709,255.0000,242
3233,33.9745,33.8061,89.5918,255.0000,290
3234,13.1378,13.0676,42.1888,255.0000,137
3235,27.3763,27.2398,72.0982,255.0000,228
3236,27.7245,27.5842,69.0727,255.0000,224
3237,19.6824,19.5753,52.0077,255.0000,164
3238,33.5816,33.3954,96.8737,255.0000,308
3239,27.8367,27.7105,70.5944,255.0000,224
3240,23.6582,23.5281,71.8406,255.0000,235
3241,49.6288,49.4324,94.9707,255.0000,303
3242,36.5281,36.3610,87.9554,255.0000,279
3243,28.0217,27.8737,72.9668,255.0000,237
3244,41.8125,41.5906,112.6199,255.0000,359
3245,27.4107,27.2781,73.0497,255.0000,233
3246,23.0982,22.8520,66.9477,255.0000,212
3247,43.9681,43.8929,97.7181,255.0000,307
3248,48.5293,48.3342,106.9707,255.0000,339
3249,24.7857,24.6467,67.8457,255.0000,216
3250,36.7003,36.3048,85.9860,255.0000,274
3251,34.9439,35.0089,86.7832,255.0000,277
3252,21.5051,21.3827,63.6594,255.0000,203
3253,36.1403,35.9796,80.0893,255.0000,253
3254,49.0051,48.7883,112.4286,255.0000,358
3255,30.8342,30.6913,75.8138,255.0000,242
3256,35.2398,35.0612,89.3291,255.0000,278
3257,31.3801,31.2360,75.2360,255.0000,245
3258,36.8967,36.7309,90.5893,255.0000,291
3259,52.1110,51.9043,102.2883,255.0000,323
3260,25.8814,25.7270,76.8406,255.0000,246
3261,33.7602,33.6071,83.2181,255.0000,264
3262,55.7474,55.5459,105.9796,255.0000,334
3263,28.1314,27.9936,72.4133,255.0000,229
3264,33.2258,33.0574,92.9911,255.0000,293
3265,22.9375,22.8163,64.5995,255.0000,208
3266,36.9018,36.6798,116.5230,255.0000,367
3267,22.1875,22.0740,62.2309,255.0000,203
3268,36.0574,35.8967,73.6977,255.0000,235
3269,40.9554,40.7806,90.8304,255.0000,294
3270,24.7041,24.5689,71.8265,255.0000,231
3271,24.9094,24.7781,72.8457,255.0000,231
3272,13.7474,13.6671,43.7309,255.0000,141
3273,35.8903,35.7245,77.5702,255.0000,245
3274,29.2946,29.1263,86.0510,255.0000,277
3275,26.7793,26.6531,70.1926,255.0000,224
3276,20.7245,20.6046,62.3380,255.0000,195
3277,33.6250,33.4707,77.5676,255.0000,246
3278,26.7054,26.5663,71.9413,255.0000,239
3279,35.7640,35.5893,83.6480,255.0000,266
3280,32.2117,32.0714,78.7921,255.0000,251
3281,26.9311,26.7742,77.3202,255.0000,245
3282,24.2500,24.1237,68.4630,255.0000,219
3283,30.5714,30.4082,78.5064,255.0000,249
3284,15.4082,15.2959,64.5600,255.0000,214
3285,19.8495,19.7117,68.9158,255.0000,221
3286,50.8648,50.6607,108.2066,255.0000,345
3287,25.2679,25.1645,63.5013,255.0000,202
3288,36.9809,36.8023,93.0600,255.0000,300
3289,25.7500,25.6378,68.2105,255.0000,217
3290,26.8520,26.6977,78.3163,255.0000,250
3291,27.7564,27.6110,76.5969,255.0000,245
3292,42.2219,42.0599,83.5880,255.0000,266
3293,30.3929,30.2372,80.4592,255.0000,254
3294,39.8508,39.6926,82.2844,255.0000,260
3295,16.5191,16.4324,47.4592,255.0000,153
3296,54.2079,54.0191,91.9350,255.0000,289
3297,25.5472,25.4375,59.0204,255.0000,192
3298,23.7832,23.6467,71.2985,255.0000,227
3299,28.6990,28.5523,79.8775,255.0000,257
3300,44.1773,43.9617,93.7181,255.0000,294
3301,25.8393,25.6990,75.1084,255.0000,237
3302,32.9337,32.7793,83.1135,255.0000,268
3303,27.3265,27.1888,73.7883,255.0000,231
3304,32.8189,32.6378,89.2844,255.0000,286
3305,43.7768,43.5842,99.4975,255.0000,317
3306,12.0893,12.0153,42.1122,255.0000,137
3307,37.9018,37.7538,88.4426,255.0000,288
3308,14.6760,14.5702,55.2946,255.0000,183
3309,51.8724,51.6518,108.6327,255.0000,346
3310,15.5179,15.4145,53.0319,255.0000,171
3311,29.7959,29.6429,79.5102,255.0000,258
3312,22.0357,21.8992,77.4362,255.0000,251
3313,35.2781,35.1122,82.8788,255.0000,267
3314,61.4834,61.3099,105.9273,255.0000,337
3315,29.9834,29.8469,74.6900,255.0000,237
3316,23.5089,23.3941,63.7538,255.0000,200
3317,31.3469,31.2105,72.0918,255.0000,231
3318,14.0957,13.9860,56.3074,255.0000,181
3319,32.3355,32.1786,79.3992,255.0000,256
3320,21.8584,21.7258,70.5140,255.0000,222
3321,27.6199,27.5281,58.6454,255.0000,187
3322,32.5434,32.3763,82.1467,255.0000,257
3323,35.1224,34.9630,85.6569,255.0000,272
3324,30.2513,30.1046,76.8482,255.0000,244
3325,31.0893,30.9247,76.5204,255.0000,245
3326,22.4196,22.3036,65.9770,255.0000,213
3327,33.3750,33.2411,66.3240,255.0000,212
3328,47.8814,47.6658,109.8890,255.0000,351
3329,45.5383,45.3367,100.2232,255.0000,315
3330,40.7436,40.5472,98.3061,255.0000,313
3331,29.9719,29.8457,63.1862,255.0000,205
3332,26.9069,26.7372,84.5421,255.0000,268
3333,38.5293,38.3418,93.2130,255.0000,297
3334,25.9898,25.8533,85.1569,255.0000,275
3335,30.0906,29.9464,74.6390,255.0000,240
3336,49.3903,49.1556,120.0051,255.0000,382
3337,49.2283,49.0115,103.4796,255.0000,330
3338,53.9235,53.7105,108.0740,255.0000,342
3339,31.0242,30.8648,82.3878,255.0000,260
3340,30.2156,30.0510,79.2436,255.0000,256
3341,40.3610,40.1824,95.0115,255.0000,304
3342,44.1722,43.9898,91.6952,255.0000,297
3343,33.0536,32.9018,79.9260,255.0000,255
3344,19.8661,19.7844,52.0587,255.0000,170
3345,18.9847,18.8890,50.5778,255.0000,163
3346,42.2793,42.0753,97.2653,255.0000,304
3347,35.3533,35.1773,89.8176,255.0000,281
3348,25.0791,24.9375,71.8291,255.0000,227
3349,25.3814,25.2398,70.8112,255.0000,225
3350,16.1467,16.0446,55.4273,255.0000,176
3351,26.6735,26.5242,72.4834,255.0000,226
3352,30.1620,30.0344,71.3304,255.0000,231
3353,27.7194,27.5842,70.6199,255.0000,225
3354,31.5026,31.3061,98.3980,255.0000,321
3355,22.3253,22.2130,57.0587,255.0000,183
3356,25.8125,25.6990,69.2895,255.0000,221
3357,36.6684,36.5051,81.9337,255.0000,261
3358,20.5663,20.4439,61.8763,255.0000,198
3359,21.2219,21.1097,61.9235,255.0000,197
3360,31.0753,30.9452,73.3048,255.0000,236
3361,27.8712,27.7360,77.3878,255.0000,244
3362,63.2245,63.0026,114.2283,255.0000,357
3363,31.6416,31.5089,69.3048,255.0000,218
3364,24.3712,24.2474,60.1696,255.0000,188
3365,40.3686,40.1747,89.0600,255.0000,287
3366,28.5115,28.3827,69.8865,255.0000,221
3367,34.8036,34.6480,82.4477,255.0000,267
3368,24.9758,24.8495,65.7130,255.0000,207
3369,40.4732,40.2921,93.0038,255.0000,293
3370,59.8916,59.6671,109.7704,255.0000,344
3371,37.7028,37.5204,89.0778,255.0000,284
3372,15.4962,15.3903,55.5089,255.0000,177
3373,20.9120,20.8074,53.8724,255.0000,169
3374,37.2717,37.1173,85.9260,255.0000,280
3375,17.7105,17.6161,49.8048,255.0000,156
3376,50.5906,50.3827,116.1314,255.0000,366
3377,42.9286,42.7398,103.6122,255.0000,327
3378,37.9209,37.7117,102.3138,255.0000,328
3379,19.3380,19.2347,52.8661,255.0000,172
3380,11.3253,11.2615,41.0548,255.0000,132
3381,27.4490,27.3036,73.4528,255.0000,235
3382,47.4809,47.2793,106.9069,255.0000,340
3383,44.4974,44.2921,108.4987,255.0000,343
3384,38.2449,38.0548,99.0702,255.0000,309
3385,28.9936,28.8278,83.3457,255.0000,261
3386,37.6786,37.5038,100.1237,255.0000,318
3387,24.2908,24.1531,65.8890,255.0000,208
3388,25.4987,25.3546,72.8839,255.0000,228
3389,23.7640,23.6199,72.1365,255.0000,229
3390,47.5906,47.3941,100.1390,255.0000,322
3391,36.8253,36.6327,99.3291,255.0000,317
3392,43.7130,43.4643,119.9949,255.0000,389
3393,18.3189,18.2117,53.5204,255.0000,171
3394,20.4235,20.3304,49.9732,255.0000,155
3395,39.2806,39.0867,101.4286,255.0000,327
3396,50.5357,50.3138,108.7143,255.0000,347
3397,39.4133,39.2181,100.0230,255.0000,319
3398,38.7436,38.5880,78.5459,255.0000,252
3399,22.0408,21.8967,68.2806,255.0000,215
3400,38.9630,38.7730,100.6275,255.0000,324
3401,33.7972,33.6454,86.0765,255.0000,273
3402,54.5548,54.3278,119.3916,255.0000,380
3403,30.1263,29.9847,70.3929,255.0000,226
3404,36.4311,36.2602,94.8010,255.0000,306
3405,22.9707,22.8520,63.9311,255.0000,203
3406,20.1084,20.0128,51.2589,255.0000,163
3407,25.3610,25.2296,69.7628,255.0000,221
3408,21.2857,21.1773,59.5740,255.0000,190
3409,34.1071,33.9235,93.5727,255.0000,300
3410,41.1454,40.9413,105.2653,255.0000,334
3411,19.5051,19.3954,53.6760,255.0000,165
3412,16.8406,16.7666,46.0383,255.0000,146
3413,40.3125,40.1237,98.3750,255.0000,311
3414,26.4783,26.3393,75.3355,255.0000,248
3415,35.1645,34.9656,99.6301,255.0000,321
3416,33.7283,33.5651,102.5268,255.0000,329
3417,20.5089,20.3839,69.4987,255.0000,222
3418,15.9949,15.9184,44.9056,255.0000,143
3419,24.1046,23.9605,73.0051,255.0000,232
3420,29.5663,29.4069,78.2105,255.0000,249
3421,30.8355,30.7003,75.2577,255.0000,237
3422,38.9413,38.7781,86.3725,255.0000,271
3423,27.2704,27.1212,74.3571,255.0000,237
3424,41.1696,40.9860,101.4834,255.0000,326
3425,30.8737,30.7270,73.7755,255.0000,236
3426,34.0753,33.7628,87.0166,255.0000,275
3427,17.9273,18.0051,53.1582,255.0000,172
3428,19.5140,19.3929,64.2105,255.0000,203
3429,41.9311,41.7347,99.2003,255.0000,311
3430,24.1199,24.0204,56.9171,255.0000,182
3431,13.5408,13.4541,45.1849,255.0000,146
3432,40.5651,40.4094,69.1263,255.0000,217
3433,32.2385,32.0702,95.8980,255.0000,307
3434,31.5804,31.4196,86.3520,255.0000,279
3435,26.4247,26.2844,78.7283,255.0000,253
3436,26.6939,26.5408,76.5753,255.0000,243
3437,25.6020,25.4490,72.4515,255.0000,227
3438,22.7143,22.5765,69.0931,255.0000,218
3439,22.6084,22.4592,75.3890,255.0000,238
3440,21.5893,21.4783,54.1059,255.0000,172
3441,29.0026,28.8431,78.0650,255.0000,253
3442,24.0089,23.8367,70.5536,255.0000,223
3443,47.6696,47.4885,111.3291,255.0000,356
3444,37.1454,36.9783,88.1237,255.0000,281
3445,37.8597,37.7015,84.3801,255.0000,270
3446,36.8074,36.6556,81.3814,255.0000,263
3447,22.3355,22.2041,67.2411,255.0000,211
3448,13.4668,13.3546,54.3865,255.0000,174
3449,32.6161,32.4656,78.9592,255.0000,252
3450,25.1888,25.0702,67.5230,255.0000,218
3451,28.0651,27.9094,72.3571,255.0000,235
3452,42.2245,42.0115,114.7564,255.0000,371
3453,21.2513,21.1033,73.8342,255.0000,235
3454,25.9898,25.8635,68.8508,255.0000,220
3455,19.2232,19.1020,61.9809,255.0000,195
3456,23.4668,23.3763,55.7997,255.0000,172
3457,19.8559,19.7232,61.4605,255.0000,197
3458,22.5651,22.4439,66.2768,255.0000,213
3459,25.7462,25.5969,74.2028,255.0000,232
3460,48.3342,48.1416,109.9005,255.0000,353
3461,31.8852,31.7309,81.5408,255.0000,258
3462,18.2500,18.1339,61.6747,255.0000,195
3463,22.9732,22.8431,64.7679,255.0000,205
3464,14.1084,14.0293,44.0931,255.0000,143
3465,27.4031,27.2615,73.4031,255.0000,237
3466,30.2908,30.1263,91.9082,255.0000,292
3467,36.6582,36.4668,91.8355,255.0000,290
3468,18.9349,18.8342,50.5077,255.0000,161
3469,27.2385,27.1071,69.0459,255.0000,219
3470,42.4770,42.2538,104.4082,255.0000,330
3471,31.8967,31.7156,85.5000,255.0000,270
3472,45.9630,45.7602,112.3661,255.0000,360
3473,13.2143,13.1314,45.5064,255.0000,148
3474,28.0714,27.9349,71.1378,255.0000,233
3475,25.1492,25.0102,71.6760,255.0000,227
3476,40.2117,40.0332,96.0561,255.0000,306
3477,26.5944,26.4541,74.6173,255.0000,239
3478,22.3406,22.2551,53.6811,255.0000,173
3479,29.0842,28.9439,78.7946,255.0000,254
3480,44.3176,44.1097,103.7525,255.0000,334
3481,27.9758,27.8342,73.0472,255.0000,225
3482,47.7347,47.5536,101.4196,255.0000,322
3483,30.7538,30.6071,74.3929,255.0000,237
3484,28.4286,28.2934,68.3699,255.0000,218
3485,25.4911,25.3827,64.9171,255.0000,208
3486,21.3673,21.2411,67.2793,255.0000,210
3487,17.5485,17.4515,50.5893,255.0000,164
3488,9.8814,9.8112,38.3763,255.0000,124
3489,26.4860,26.3380,74.0969,255.0000,239
3490,54.7219,54.5140,107.5982,255.0000,339
3491,26.6696,26.5204,79.8240,255.0000,253
3492,49.8712,49.6722,108.3686,255.0000,343
3493,32.4707,32.3087,81.8253,255.0000,267
3494,28.7959,28.6671,72.2564,255.0000,225
3495,32.1020,31.9171,85.4503,255.0000,268
3496,34.2347,34.0714,89.4094,255.0000,285
3497,30.5957,30.4349,80.0038,255.0000,251
3498,34.7270,34.5625,88.2372,255.0000,279
3499,26.5306,26.3814,74.6416,255.0000,241
3500,24.3278,24.1977,73.6110,255.0000,236
3501,28.3648,28.2092,75.2003,255.0000,238
3502,48.6161,48.4133,102.1199,255.0000,324
3503,21.9579,21.8316,67.2194,255.0000,213
3504,18.0446,17.9260,59.6633,255.0000,193
3505,27.1492,27.0038,74.7997,255.0000,239
3506,39.4247,39.2526,90.9796,255.0000,288
3507,24.2474,24.1110,70.2436,255.0000,223
3508,29.0561,28.9286,68.8941,255.0000,217
3509,18.5064,18.3916,54.9209,255.0000,169
3510,32.2717,32.1301,67.7245,255.0000,217
3511,21.9847,21.8457,66.7028,255.0000,211
3512,33.8176,33.6237,97.3788,255.0000,311
3513,28.4413,28.2895,78.4503,255.0000,251
3514,58.2245,57.9936,116.5102,255.0000,369
3515,26.9949,26.8431,76.5778,255.0000,242
3516,44.7972,44.5906,101.5867,255.0000,320
3517,31.0599,30.8967,80.5446,255.0000,262
3518,34.8202,34.6913,78.0089,255.0000,251
3519,26.0217,25.9018,66.9452,255.0000,208
3520,24.2143,24.0855,64.5497,255.0000,206
3521,29.4847,29.3163,86.5650,255.0000,268
3522,45.2921,45.1173,92.8852,255.0000,302
3523,25.2513,25.0957,75.6327,255.0000,244
3524,67.1888,66.9490,121.5536,255.0000,384
3525,22.9668,22.8342,72.3087,255.0000,227
3526,40.5944,40.4031,94.8036,255.0000,304
3527,22.2679,22.1339,70.9324,255.0000,230
3528,33.5000,33.3482,82.6594,255.0000,261
3529,45.6429,45.4413,105.6862,255.0000,339
3530,17.7207,17.5816,66.3469,255.0000,215
3531,41.4847,41.3355,91.9375,255.0000,291
3532,14.8329,14.7538,47.3355,255.0000,156
3533,27.5944,27.4464,71.3661,255.0000,227
3534,46.1276,45.9158,109.2921,255.0000,343
3535,17.6786,17.5561,61.6288,255.0000,196
3536,27.8648,27.6952,84.3546,255.0000,271
3537,26.8661,26.7258,70.8010,255.0000,227
3538,31.6990,31.5268,87.3482,255.0000,279
3539,25.3763,25.2232,81.7449,255.0000,262
3540,15.1709,15.0867,44.7194,255.0000,144
3541,46.8380,46.6378,103.6046,255.0000,334
3542,39.3380,39.1607,98.9732,255.0000,315
3543,40.6161,40.4056,100.9936,255.0000,321
3544,56.5702,56.3903,100.1798,255.0000,314
3545,19.0957,18.9936,54.2959,255.0000,174
3546,16.3061,16.2232,46.5880,255.0000,151
3547,27.5383,27.3776,77.6671,255.0000,246
3548,39.1658,38.9936,87.1964,255.0000,280
3549,16.4949,16.3980,49.8176,255.0000,158
3550,35.6952,35.5242,94.7232,255.0000,303
3551,15.8610,15.7666,47.7449,255.0000,152
